Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1985,1985,tonnes,1154510,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1986,1986,tonnes,1344695,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1987,1987,tonnes,1571489,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1988,1988,tonnes,1970723,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1989,1989,tonnes,2014534,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1990,1990,tonnes,2243668,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1991,1991,tonnes,2747222,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1992,1992,tonnes,3131109,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1993,1993,tonnes,4072808,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1994,1994,tonnes,4656479,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1995,1995,tonnes,5557796,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1996,1996,tonnes,5579418,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1997,1997,tonnes,6611640,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1998,1998,tonnes,7321102,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",1999,1999,tonnes,7530808,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2000,2000,tonnes,8426862,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2001,2001,tonnes,8235660,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2002,2002,tonnes,8555358,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2003,2003,tonnes,8840019,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2004,2004,tonnes,8874554,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2005,2005,tonnes,9399324,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2006,2006,tonnes,9591386,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2007,2007,tonnes,10153765,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2008,2008,tonnes,10748508,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2009,2009,tonnes,11170893,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2010,2010,tonnes,11598491,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2011,2011,tonnes,11968531,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2012,2012,tonnes,12629214,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1094,"Meat indigenous, chicken",2013,2013,tonnes,12790840,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1961,1961,1000 Head,100000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1962,1962,1000 Head,104000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1963,1963,1000 Head,110000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1964,1964,1000 Head,114000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1965,1965,1000 Head,116000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1966,1966,1000 Head,120000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1967,1967,1000 Head,124000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1968,1968,1000 Head,128000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1969,1969,1000 Head,132000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1970,1970,1000 Head,136000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1971,1971,1000 Head,140000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1972,1972,1000 Head,144000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1973,1973,1000 Head,152000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1974,1974,1000 Head,156000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1975,1975,1000 Head,160000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1976,1976,1000 Head,168000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1977,1977,1000 Head,172000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1978,1978,1000 Head,176000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1979,1979,1000 Head,186000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1980,1980,1000 Head,192000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1981,1981,1000 Head,192000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1982,1982,1000 Head,196000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1983,1983,1000 Head,200000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1984,1984,1000 Head,206000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1985,1985,1000 Head,216000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1986,1986,1000 Head,260709,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1987,1987,1000 Head,297319,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1988,1988,1000 Head,335454,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1989,1989,1000 Head,348475,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1990,1990,1000 Head,392128,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1991,1991,1000 Head,486945,,Official data
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1992,1992,1000 Head,546842,,Official data
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1993,1993,1000 Head,686770,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1994,1994,1000 Head,770591,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1995,1995,1000 Head,926690,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1996,1996,1000 Head,960813,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1997,1997,1000 Head,1063935,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1998,1998,1000 Head,1182970,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",1999,1999,1000 Head,1471858,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2000,2000,1000 Head,1380814,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2001,2001,1000 Head,1410327,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2002,2002,1000 Head,1380302,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2003,2003,1000 Head,1454232,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2004,2004,1000 Head,1484000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2005,2005,1000 Head,1638963,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2006,2006,1000 Head,1615988,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2007,2007,1000 Head,1719997,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2008,2008,1000 Head,1875970,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2009,2009,1000 Head,1899978,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2010,2010,1000 Head,1980982,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2011,2011,1000 Head,2038726,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2012,2012,1000 Head,2173784,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5323,Production,1070,"Meat indigenous, duck",2013,2013,1000 Head,2141941,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1961,1961,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1962,1962,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1963,1963,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1964,1964,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1965,1965,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1966,1966,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1967,1967,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1968,1968,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1969,1969,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1970,1970,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1971,1971,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1972,1972,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1973,1973,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1974,1974,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1975,1975,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1976,1976,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1977,1977,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1978,1978,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1979,1979,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1980,1980,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1981,1981,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1982,1982,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1983,1983,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1984,1984,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1985,1985,0.1g/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1986,1986,0.1g/An,12992,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1987,1987,0.1g/An,13014,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1988,1988,0.1g/An,13000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1989,1989,0.1g/An,13032,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1990,1990,0.1g/An,13023,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1991,1991,0.1g/An,12033,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1992,1992,0.1g/An,12963,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1993,1993,0.1g/An,12993,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1994,1994,0.1g/An,13004,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1995,1995,0.1g/An,12973,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1996,1996,0.1g/An,12602,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1997,1997,0.1g/An,13019,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1998,1998,0.1g/An,13012,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",1999,1999,0.1g/An,12237,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2000,2000,0.1g/An,13043,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2001,2001,0.1g/An,13121,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2002,2002,0.1g/An,12971,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2003,2003,0.1g/An,12779,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2004,2004,0.1g/An,12722,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2005,2005,0.1g/An,12678,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2006,2006,0.1g/An,12995,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2007,2007,0.1g/An,12965,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2008,2008,0.1g/An,13081,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2009,2009,0.1g/An,13431,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2010,2010,0.1g/An,13377,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2011,2011,0.1g/An,13410,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2012,2012,0.1g/An,13272,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5424,Yield/Carcass Weight,1070,"Meat indigenous, duck",2013,2013,0.1g/An,13643,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1961,1961,tonnes,125000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1962,1962,tonnes,130000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1963,1963,tonnes,137500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1964,1964,tonnes,142500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1965,1965,tonnes,145000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1966,1966,tonnes,150000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1967,1967,tonnes,155000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1968,1968,tonnes,160000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1969,1969,tonnes,165000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1970,1970,tonnes,170000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1971,1971,tonnes,175000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1972,1972,tonnes,180000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1973,1973,tonnes,190000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1974,1974,tonnes,195000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1975,1975,tonnes,200000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1976,1976,tonnes,210000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1977,1977,tonnes,215000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1978,1978,tonnes,220000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1979,1979,tonnes,232500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1980,1980,tonnes,240000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1981,1981,tonnes,240000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1982,1982,tonnes,245000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1983,1983,tonnes,250000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1984,1984,tonnes,257500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1985,1985,tonnes,270000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1986,1986,tonnes,338713,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1987,1987,tonnes,386931,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1988,1988,tonnes,436090,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1989,1989,tonnes,454133,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1990,1990,tonnes,510668,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1991,1991,tonnes,585941,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1992,1992,tonnes,708871,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1993,1993,tonnes,892320,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1994,1994,tonnes,1002077,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1995,1995,tonnes,1202195,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1996,1996,tonnes,1210817,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1997,1997,tonnes,1385137,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1998,1998,tonnes,1539281,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",1999,1999,tonnes,1801113,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2000,2000,tonnes,1800996,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2001,2001,tonnes,1850490,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2002,2002,tonnes,1790390,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2003,2003,tonnes,1858363,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2004,2004,tonnes,1887945,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2005,2005,tonnes,2077877,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2006,2006,tonnes,2099976,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2007,2007,tonnes,2229976,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2008,2008,tonnes,2453956,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2009,2009,tonnes,2551860,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2010,2010,tonnes,2649960,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2011,2011,tonnes,2733932,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2012,2012,tonnes,2885046,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,1070,"Meat indigenous, duck",2013,2013,tonnes,2922250,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1961,1961,1000 Head,16000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1962,1962,1000 Head,18000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1963,1963,1000 Head,20000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1964,1964,1000 Head,22000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1965,1965,1000 Head,24000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1966,1966,1000 Head,26000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1967,1967,1000 Head,28000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1968,1968,1000 Head,30000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1969,1969,1000 Head,32000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1970,1970,1000 Head,34000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1971,1971,1000 Head,36000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1972,1972,1000 Head,38000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1973,1973,1000 Head,40000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1974,1974,1000 Head,42000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5323,Production,1077,"Meat indigenous, geese",1975,1975,1000 Head,44000,F,FAO estimate
