Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QA,Live Animals,41,"China, mainland",5111,Stocks,866,Cattle,2013,2013,Head,80184100,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,866,Cattle,2014,2014,Head,80506400,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,866,Cattle,2015,2015,Head,82120800,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,866,Cattle,2016,2016,Head,84374700,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,866,Cattle,2017,2017,Head,83209600,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1961,1961,1000 Head,530000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1962,1962,1000 Head,543000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1963,1963,1000 Head,560000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1964,1964,1000 Head,576000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1965,1965,1000 Head,580000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1966,1966,1000 Head,587000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1967,1967,1000 Head,594000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1968,1968,1000 Head,600000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1969,1969,1000 Head,610000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1970,1970,1000 Head,620000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1971,1971,1000 Head,630000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1972,1972,1000 Head,651000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1973,1973,1000 Head,657000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1974,1974,1000 Head,682000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1975,1975,1000 Head,686000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1976,1976,1000 Head,729000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1977,1977,1000 Head,743000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1978,1978,1000 Head,779000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1979,1979,1000 Head,805000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1980,1980,1000 Head,875000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1981,1981,1000 Head,920000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1982,1982,1000 Head,980000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1983,1983,1000 Head,1060000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1984,1984,1000 Head,1120000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1985,1985,1000 Head,1200000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1986,1986,1000 Head,1370000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1987,1987,1000 Head,1570000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1988,1988,1000 Head,1775000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1989,1989,1000 Head,1900000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1990,1990,1000 Head,2000000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1991,1991,1000 Head,2223000,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1992,1992,1000 Head,2350000,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1993,1993,1000 Head,2600000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1994,1994,1000 Head,2900000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1995,1995,1000 Head,3035680,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1996,1996,1000 Head,3369000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1997,1997,1000 Head,3870000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1998,1998,1000 Head,3000000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,1999,1999,1000 Head,3300000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2000,2000,1000 Head,3500000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2001,2001,1000 Head,3650000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2002,2002,1000 Head,3980000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2003,2003,1000 Head,3860000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2004,2004,1000 Head,4100000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2005,2005,1000 Head,4335000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2006,2006,1000 Head,4345000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2007,2007,1000 Head,4600000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2008,2008,1000 Head,4925000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2009,2009,1000 Head,5120000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2010,2010,1000 Head,5200000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2011,2011,1000 Head,4610000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2012,2012,1000 Head,4817670,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2013,2013,1000 Head,4741500,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2014,2014,1000 Head,4539500,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2015,2015,1000 Head,4604647,Im,FAO data based on imputation methodology
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2016,2016,1000 Head,4953357,Im,FAO data based on imputation methodology
QA,Live Animals,41,"China, mainland",5112,Stocks,1057,Chickens,2017,2017,1000 Head,4877210,Im,FAO data based on imputation methodology
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1961,1961,1000 Head,96000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1962,1962,1000 Head,99000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1963,1963,1000 Head,103000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1964,1964,1000 Head,108000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1965,1965,1000 Head,110000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1966,1966,1000 Head,113000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1967,1967,1000 Head,117000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1968,1968,1000 Head,122000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1969,1969,1000 Head,125000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1970,1970,1000 Head,127000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1971,1971,1000 Head,133000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1972,1972,1000 Head,137000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1973,1973,1000 Head,144000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1974,1974,1000 Head,149000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1975,1975,1000 Head,152000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1976,1976,1000 Head,160000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1977,1977,1000 Head,163000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1978,1978,1000 Head,169000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1979,1979,1000 Head,171000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1980,1980,1000 Head,182000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1981,1981,1000 Head,186000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1982,1982,1000 Head,189000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1983,1983,1000 Head,193000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1984,1984,1000 Head,196000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1985,1985,1000 Head,212000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1986,1986,1000 Head,238000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1987,1987,1000 Head,274000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1988,1988,1000 Head,280000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1989,1989,1000 Head,290000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1990,1990,1000 Head,316000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1991,1991,1000 Head,330000,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1992,1992,1000 Head,390000,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1993,1993,1000 Head,430000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1994,1994,1000 Head,465000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1995,1995,1000 Head,505000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1996,1996,1000 Head,554600,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1997,1997,1000 Head,636000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1998,1998,1000 Head,500000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,1999,1999,1000 Head,550000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2000,2000,1000 Head,600000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2001,2001,1000 Head,625000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2002,2002,1000 Head,676000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2003,2003,1000 Head,650000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2004,2004,1000 Head,700000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2005,2005,1000 Head,720000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2006,2006,1000 Head,730000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2007,2007,1000 Head,680000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2008,2008,1000 Head,730000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2009,2009,1000 Head,741000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2010,2010,1000 Head,787000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2011,2011,1000 Head,666500,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2012,2012,1000 Head,696530,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2013,2013,1000 Head,685500,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2014,2014,1000 Head,656300,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2015,2015,1000 Head,680506,Im,FAO data based on imputation methodology
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2016,2016,1000 Head,730949,Im,FAO data based on imputation methodology
QA,Live Animals,41,"China, mainland",5112,Stocks,1068,Ducks,2017,2017,1000 Head,716734,Im,FAO data based on imputation methodology
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1961,1961,1000 Head,15000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1962,1962,1000 Head,16000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1963,1963,1000 Head,18000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1964,1964,1000 Head,20000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1965,1965,1000 Head,22000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1966,1966,1000 Head,23000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1967,1967,1000 Head,25000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1968,1968,1000 Head,27000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1969,1969,1000 Head,29000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1970,1970,1000 Head,31000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1971,1971,1000 Head,32000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1972,1972,1000 Head,35000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1973,1973,1000 Head,37000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1974,1974,1000 Head,38000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1975,1975,1000 Head,40000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1976,1976,1000 Head,42000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1977,1977,1000 Head,43000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1978,1978,1000 Head,45000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1979,1979,1000 Head,47000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1980,1980,1000 Head,49000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1981,1981,1000 Head,51000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1982,1982,1000 Head,53000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1983,1983,1000 Head,55000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1984,1984,1000 Head,56000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1985,1985,1000 Head,59000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1986,1986,1000 Head,66000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1987,1987,1000 Head,75000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1988,1988,1000 Head,86000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1989,1989,1000 Head,90000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1990,1990,1000 Head,103000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1991,1991,1000 Head,120000,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1992,1992,1000 Head,130000,,Official data
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1993,1993,1000 Head,160000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1994,1994,1000 Head,175000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1995,1995,1000 Head,199500,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1996,1996,1000 Head,185000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1997,1997,1000 Head,212400,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1998,1998,1000 Head,177000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,1999,1999,1000 Head,185000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2000,2000,1000 Head,200000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2001,2001,1000 Head,205000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2002,2002,1000 Head,232506,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2003,2003,1000 Head,225230,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2004,2004,1000 Head,258121,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2005,2005,1000 Head,275000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2006,2006,1000 Head,290000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2007,2007,1000 Head,240000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2008,2008,1000 Head,300000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2009,2009,1000 Head,313000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2010,2010,1000 Head,325000,F,FAO estimate
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2011,2011,1000 Head,277827,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2012,2012,1000 Head,290220,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2013,2013,1000 Head,285330,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2014,2014,1000 Head,273450,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2015,2015,1000 Head,287908,Im,FAO data based on imputation methodology
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2016,2016,1000 Head,307891,Im,FAO data based on imputation methodology
QA,Live Animals,41,"China, mainland",5112,Stocks,1072,Geese and guinea fowls,2017,2017,1000 Head,305893,Im,FAO data based on imputation methodology
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1961,1961,Head,51170000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1962,1962,Head,63120000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1963,1963,Head,70530000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1964,1964,Head,67730000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1965,1965,Head,62240000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1966,1966,Head,60765008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1967,1967,Head,60300000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1968,1968,Head,62000000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1969,1969,Head,62000000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1970,1970,Head,60500000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1971,1971,Head,61410000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1972,1972,Head,62780000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1973,1973,Head,61340000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1974,1974,Head,64100000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1975,1975,Head,66170000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1976,1976,Head,68040000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1977,1977,Head,65465008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1978,1978,Head,67824000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1979,1979,Head,73540000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1980,1980,Head,80574000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1981,1981,Head,80684000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1982,1982,Head,78260000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1983,1983,Head,75220000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1984,1984,Head,68035008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1985,1985,Head,63207008,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1986,1986,Head,61674000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1987,1987,Head,67220000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1988,1988,Head,76910000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1989,1989,Head,90046440,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1990,1990,Head,96171000,*,Unofficial figure
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1991,1991,Head,97205000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1992,1992,Head,95355000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1993,1993,Head,97610000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1994,1994,Head,105696000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1995,1995,Head,123083100,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1996,1996,Head,149592800,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1997,1997,Head,123158000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1998,1998,Head,134801000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,1999,1999,Head,141683000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2000,2000,Head,148163000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2001,2001,Head,149456000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2002,2002,Head,145623000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2003,2003,Head,148412000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2004,2004,Head,149679000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2005,2005,Head,151955000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2006,2006,Head,146590000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2007,2007,Head,137680000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2008,2008,Head,143365000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2009,2009,Head,152292000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2010,2010,Head,150501000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2011,2011,Head,142039000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2012,2012,Head,142742400,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2013,2013,Head,141361500,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2014,2014,Head,140345400,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2015,2015,Head,144659200,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2016,2016,Head,148934400,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1016,Goats,2017,2017,Head,139769400,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1961,1961,Head,6585000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1962,1962,Head,6211000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1963,1963,Head,6320000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1964,1964,Head,6865000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1965,1965,Head,7394000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,1096,Horses,1966,1966,Head,7921000,,Official data
